server_mode,concurrency,seed_start,seed_end,completed_requests,benchmark_wall_s,throughput_images_per_s,latency_mean_s,latency_median_s,latency_p90_s,latency_p95_s,latency_max_s,queue_mean_ms,queue_p95_ms,stage_0_mean_s,peak_memory_max_mb
step_batch,1,42,65,24,641.8205113290005,0.03739363198334663,26.735707658458143,26.744942426000307,26.98907645500003,27.00134491099925,27.113721312998678,0.2142476666146346,0.3343839998706244,26.666388779878616,58888.0
step_batch,2,42,65,24,712.7558537260011,0.033672119105774646,59.309309309750084,59.39190158100064,59.602798881000126,59.615135263999036,59.622938645999966,0.3582642082164966,0.7442829992214683,59.22439349691073,58890.0
step_batch,4,42,65,24,690.3959498229997,0.03476266047932784,114.26756698587542,115.3150691410001,116.63273449100052,116.63531508900087,116.64498261600056,0.42539895836550085,1.0438810004416155,114.07231031854947,58890.0
step_batch,8,42,65,24,678.7978961680001,0.0353566210730566,224.85032661379168,227.06013311800143,227.93863624499863,227.9954322729991,228.03145739700085,0.8713904167810446,3.72775600044406,224.40927824378014,58892.0
