server_mode,concurrency,seed_start,seed_end,completed_requests,benchmark_wall_s,throughput_images_per_s,latency_mean_s,latency_median_s,latency_p90_s,latency_p95_s,latency_max_s,queue_mean_ms,queue_p95_ms,stage_0_mean_s,peak_memory_max_mb
serial,1,42,65,24,627.4502546499998,0.03825004424197345,26.13676318354165,26.129697328500242,26.33874380100042,26.390510047000134,26.445666990999598,0.18346329162947464,0.2865129999918281,26.06431293487549,58886.0
serial,2,42,65,24,625.6597722469996,0.03835950633969354,51.044043815166674,52.083974501000284,52.34070187299949,52.47658014999979,52.49394729699998,0.33608337514579034,0.7769470003040624,50.96605838338534,58886.0
serial,4,42,65,24,623.8241223189998,0.038472382104722966,97.48310839341661,103.83152416199982,104.28620410700023,104.29852095299975,104.60341891000098,0.32220374991235684,0.5983840001135832,97.40481941898663,58886.0
serial,8,42,65,24,625.200928111999,0.038387658944262826,177.9950115805416,208.3765456635001,208.74041074900015,208.83050560599986,208.88856565499918,0.44533054165185604,1.1310730005789082,177.91524929801622,58886.0
